nombre,edad,genero,provincia,ciudad,pizza,lugar_comida,musica,mus_relajada,mus_rapida,salir,actividades,photo,latitud,longitud
Sesar Burgase,22,hombre,Lugo,Xove,estresemana,noche,disco,playa,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/648.jpg,43.6851765,-7.5115144
Darriel Juanicotena,44,mujer,Guipuzcoa,Irun,find de semana,tarde,disco,montaña,bar,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/319.jpg,43.3383176,-1.7888095
Tashenna Quiran,34,hombre,Alava,Laudio/llodio,estresemana,mañana,disco,montaña,bar,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/698.jpg,43.1417601,-2.9622358
Ignasio Diaz carrasco,59,mujer,Avila,Mombeltrán,find de semana,noche,bar,playa,bar,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1594.jpg,40.2594639,-5.0167649
Sarahjane Mecheba,99,mujer,Huesca,Barbués,find de semana,noche,disco,montaña,bar,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1270.jpg,41.9792537,-0.4204613
Niesha Cosor,25,hombre,Melilla,Melilla,estresemana,tarde,disco,montaña,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1673.jpg,35.29291145,-2.950720236037561
Starsha Nam,84,hombre,Soria,Navaleno,find de semana,tarde,disco,montaña,bar,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1328.jpg,41.8378004,-3.0046977
Carol Michaux,57,mujer,Malaga,Macharaviaya,estresemana,tarde,disco,montaña,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/500.jpg,36.7623774,-4.2138163
Aliscia Lavagna,31,mujer,Guadalajara,Campillo de ranas,find de semana,mañana,bar,playa,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1888.jpg,41.0855605,-3.3141991
Hannan Jefferies,76,hombre,Barcelona,Balsareny,find de semana,noche,bar,playa,disco,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1457.jpg,41.8631839,1.8755997
Erico Da gama,24,mujer,Salamanca,Vilvestre,find de semana,mañana,bar,playa,bar,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/808.jpg,41.1036585,-6.7235558
Leanda Nasalean,81,mujer,Cordoba,Guadalcázar,find de semana,noche,bar,playa,disco,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1981.jpg,22.9009999,-100.29571408925693
Khalfani Blanquiño,90,mujer,Valencia,"Pobla de farnals, la",estresemana,noche,bar,montaña,disco,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/310.jpg,39.5636562,-0.2860573
Rodriques Tisghiti,22,hombre,Islas_baleares,Valldemossa,estresemana,tarde,bar,playa,disco,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1158.jpg,39.7108465,2.6230264
Pricsilla Fouquet,54,hombre,Palencia,Magaz de pisuerga,estresemana,noche,bar,playa,disco,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1174.jpg,41.9825261,-4.4279316
Adams Heinen,32,hombre,Islas_baleares,Calvià,find de semana,tarde,bar,playa,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/998.jpg,39.5464408,2.5113385
Patricio Portera,19,hombre,Cadiz,Paterna de rivera,estresemana,mañana,disco,playa,bar,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1999.jpg,36.5229634,-5.864702
Florence Florentina,70,hombre,Guadalajara,Torremochuela,estresemana,tarde,disco,playa,disco,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1539.jpg,40.7657327,-1.841389
Aarti Reggiani,52,mujer,Zamora,Cañizo,estresemana,tarde,bar,playa,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/749.jpg,41.770215,-5.5011134
Janae El achoui,46,mujer,Girona,Madremanya,find de semana,tarde,disco,montaña,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/43.jpg,41.9900799,2.9568764
Solomon Lopez peñalver,56,mujer,Leon,Quintana del marco,find de semana,tarde,bar,playa,bar,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1277.jpg,42.2066005,-5.8528918
Jacklynn Ulbeira,47,hombre,Cordoba,Villanueva de córdoba,estresemana,tarde,disco,playa,bar,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/124.jpg,38.3230235,-4.6279655
Barbra Pieres,62,mujer,Castellon,Vinaròs,estresemana,mañana,bar,montaña,bar,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1462.jpg,40.4703992,0.4746076
Porscha Comonte,43,mujer,Badajoz,Cordobilla de lácara,find de semana,noche,disco,montaña,disco,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/317.jpg,39.1481035,-6.4369168
Zephaniah Valade,41,hombre,Zamora,Malva,estresemana,noche,bar,playa,bar,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/491.jpg,41.6545033,-5.4865985
Aramis Guanipa,64,mujer,Almeria,Terque,find de semana,noche,disco,montaña,bar,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1338.jpg,36.9834887,-2.5970792
Helene Cappelletti,49,hombre,Vizcaya,Santurtzi,estresemana,tarde,disco,montaña,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/887.jpg,43.3287527,-3.0318766
Ashlee Lafrid,32,mujer,Cordoba,Hinojosa del duque,find de semana,mañana,disco,montaña,bar,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1673.jpg,38.5004276,-5.148021
Tauheedah Chisalita,60,hombre,Islas_baleares,Consell,estresemana,mañana,disco,montaña,bar,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/725.jpg,39.6685608,2.8134417
Gyasi Galliano,69,mujer,Lugo,"Incio, o",find de semana,tarde,disco,montaña,bar,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/883.jpg,42.664536,-7.3172623
Ayodele Bulearca,78,hombre,Toledo,San pablo de los montes,find de semana,tarde,bar,playa,disco,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/322.jpg,39.5409163,-4.3316718
Zalmen Aucay,72,hombre,Teruel,Odón,find de semana,tarde,bar,montaña,bar,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/375.jpg,40.884255,-1.5680071
Tami Chilo,29,mujer,Ceuta,Ceuta,estresemana,noche,disco,playa,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/287.jpg,35.89442195,-5.355817352394269
Jemima Zailachi,91,mujer,Jaen,Villacarrillo,find de semana,mañana,disco,playa,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1326.jpg,38.11602,-3.083922
Shakema Sologuren,21,mujer,Castellon,Castellfort,estresemana,noche,bar,playa,disco,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1586.jpg,40.5013525,-0.1902038
Najwa Ping,81,mujer,Asturias,Amieva,find de semana,mañana,disco,playa,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/691.jpg,43.2450993,-5.0730662
Shawnee Idahor,58,mujer,Murcia,Fortuna,find de semana,tarde,disco,montaña,bar,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1915.jpg,40.597407,-124.156034
Taundra Sanchez largo,81,hombre,Albacete,Cotillas,find de semana,noche,bar,playa,bar,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1163.jpg,38.4313285,-2.5072776
Asher Secundino,94,mujer,Huelva,Alájar,find de semana,tarde,disco,playa,bar,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/54.jpg,37.8746137,-6.6650601
Temekia Cavalieri,64,mujer,Navarra,Miranda de arga,find de semana,mañana,disco,montaña,bar,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1827.jpg,42.4829542,-1.8269034
Constance Podea,42,mujer,Soria,Fuentecantos,estresemana,tarde,disco,montaña,bar,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/607.jpg,41.8497879,-2.4281391
Catalina Gilet,87,hombre,Ciudad_real,Argamasilla de alba,estresemana,mañana,bar,playa,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1000.jpg,39.1286071,-3.0903226
Leaha Pouye,32,mujer,Alicante,Alcocer de planes,estresemana,tarde,disco,playa,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/74.jpg,38.7950003,-0.4021309
Kena Mircia,73,mujer,Girona,Amer,find de semana,mañana,disco,playa,disco,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1887.jpg,42.0092186,2.6030327
Jayna Collao,65,mujer,Cordoba,Córdoba,find de semana,tarde,disco,montaña,disco,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/524.jpg,37.8845813,-4.7760138
Meoshia Yarwood,71,hombre,Ciudad_real,Torre de juan abad,estresemana,tarde,disco,montaña,bar,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/852.jpg,38.5845739,-3.0609335
Kathryne Nicolini,65,mujer,Las_palmas,Tuineje,estresemana,tarde,bar,playa,bar,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1782.jpg,28.3256078,-14.0460201
Ericson Valeva,31,mujer,Ciudad_real,Miguelturra,find de semana,noche,disco,montaña,bar,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1565.jpg,38.9648147,-3.8898604
Jacara Hardcastle,91,mujer,Ceuta,Ceuta,find de semana,noche,disco,playa,bar,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1472.jpg,35.89442195,-5.355817352394269
Jerred Foti,65,hombre,Zaragoza,Anento,find de semana,tarde,bar,playa,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/669.jpg,41.0700726,-1.3333288
Bhavesh Belabbas,61,hombre,Teruel,Cucalón,estresemana,mañana,disco,playa,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1604.jpg,41.0860186,-1.2154325
Jazmen Beaus,97,hombre,Guipuzcoa,Asteasu,estresemana,tarde,disco,playa,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1114.jpg,43.1928306,-2.0953614
Rachelle Garcia roves,48,mujer,Huesca,Aragüés del puerto,estresemana,noche,disco,playa,disco,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/690.jpg,42.7066467,-0.6708726
Jashan Jedrzejczak,28,mujer,Barcelona,Esparreguera,estresemana,tarde,bar,montaña,disco,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1632.jpg,41.5393249,1.8694549
Telesforo Eklund,70,mujer,Granada,"Calahorra, la",find de semana,noche,disco,montaña,disco,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/963.jpg,42.3035212,-1.9648758
Joseluis Garcia amorena,59,hombre,Palencia,Piña de campos,estresemana,noche,bar,montaña,disco,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1738.jpg,42.2134722,-4.4362894
Johnathen Sardan,72,hombre,Santa_cruz_de_tenerife,"Llanos de aridane, los",estresemana,mañana,bar,montaña,bar,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1787.jpg,28.6659406,-17.9133056
Amela Gomez chamorro,71,mujer,Guadalajara,Aldeanueva de guadalajara,estresemana,mañana,disco,playa,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1770.jpg,40.6817413,-3.046749
Ivori Ologaray,99,mujer,Cantabria,Rionansa,find de semana,tarde,bar,playa,disco,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/663.jpg,43.2195449,-4.395536801945284
Bridgid Harroudi,62,mujer,Toledo,Villasequilla,estresemana,mañana,bar,montaña,bar,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/2028.jpg,39.8762661,-3.7310065
Danyel Denys,43,mujer,Huesca,Peralta de calasanz,find de semana,tarde,bar,montaña,bar,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1452.jpg,41.99582325,0.38366081122506407
Diante Calandra,48,hombre,Navarra,Funes,find de semana,mañana,bar,montaña,disco,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/744.jpg,42.3140552,-1.8030376
Donnis Abadi,94,hombre,Palencia,Valdeolmillos,estresemana,noche,disco,montaña,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1545.jpg,42.0410076,-4.3999815
Rayan Wirtz,90,mujer,Jaen,Cazorla,estresemana,mañana,disco,playa,bar,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/149.jpg,37.9128927,-3.0038873
Pratik Ples,98,hombre,Avila,Cabezas del pozo,find de semana,mañana,bar,montaña,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/536.jpg,41.0010385,-4.9551438
Johnnetta Flichi,46,hombre,Barcelona,Cabrera d'anoia,find de semana,noche,bar,playa,disco,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1428.jpg,41.4774648,1.7042442
Atheena Ait tamghart,49,mujer,Lleida,Torres de segre,find de semana,noche,disco,playa,disco,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1012.jpg,41.5352381,0.5135629
Veasna Victores,29,hombre,Ourense,San cibrao das viñas,estresemana,mañana,bar,montaña,bar,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/316.jpg,42.2964763,-7.8723141
Laquitta Oumghar,76,hombre,Alava,Añana,find de semana,tarde,bar,playa,bar,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/512.jpg,42.8021497,-2.9864169
Lisl Banner,74,mujer,Navarra,Pueyo,estresemana,noche,bar,montaña,bar,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1971.jpg,42.565559,-1.6483398
Appolonia Tardieu,86,mujer,Burgos,Reinoso,estresemana,mañana,disco,playa,bar,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/968.jpg,42.5092523,-3.3841421
Olympia Boylan,42,hombre,Navarra,Güesa/gorza,estresemana,noche,disco,playa,disco,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1624.jpg,42.8061528,-1.0951832
Marquan Warraich,40,hombre,Jaen,Santa elena,find de semana,noche,disco,playa,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1289.jpg,-15.96545515,-5.702575637953244
Eyad Habernau,98,hombre,Ciudad_real,Viso del marqués,find de semana,noche,disco,playa,bar,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/694.jpg,38.5217338,-3.5627159
Shareef Khemchandani,90,mujer,Malaga,Faraján,estresemana,mañana,bar,playa,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1680.jpg,36.6162231,-5.1882209
Ronnita Mircia,67,mujer,Castellon,Albocàsser,estresemana,noche,disco,montaña,disco,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1886.jpg,40.3571915,0.0245058
Dinisha Lakhsim,69,hombre,Leon,Villafranca del bierzo,find de semana,mañana,bar,playa,disco,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/644.jpg,42.605583,-6.8111675
Massiel Espil,43,mujer,Avila,Amavida,find de semana,noche,disco,playa,bar,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/960.jpg,40.5738657,-5.0655314
Ivelis Hammal,99,mujer,Castellon,Espadilla,estresemana,mañana,bar,montaña,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1981.jpg,40.0266307,-0.3554859
Avery Kardoussan,29,hombre,Zaragoza,"Frago, el",estresemana,mañana,bar,montaña,bar,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1692.jpg,42.2970191,-0.9331649
Ginna De morales,33,hombre,La_rioja,Préjano,estresemana,tarde,bar,montaña,bar,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/754.jpg,42.1866215,-2.1796033
Kieonna Adra,20,mujer,A_coruna,Bergondo,find de semana,mañana,bar,montaña,bar,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/980.jpg,43.3117553,-8.2463208
Ina Nuncio,96,hombre,Huesca,"Puebla de castro, la",find de semana,tarde,bar,montaña,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1052.jpg,42.1449985,0.2872818
Ronte Tasama,98,hombre,Soria,Momblona,estresemana,mañana,disco,montaña,bar,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1472.jpg,41.444201,-2.3461919
Nick Cipriani,63,hombre,Murcia,Molina de segura,estresemana,mañana,disco,playa,disco,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/212.jpg,38.0585479,-1.2042086
Tamieka Olabarriaga,89,hombre,Tarragona,Bràfim,estresemana,tarde,bar,playa,bar,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1686.jpg,41.2687867,1.341243
Sinclair Padules,22,mujer,A_coruna,Santiago de compostela,find de semana,noche,bar,playa,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1721.jpg,42.8804219,-8.5458608
Aleksander Saadoun,64,mujer,Pontevedra,Ponteareas,find de semana,noche,bar,playa,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/788.jpg,42.1740961,-8.5050963
Isaac Sayeh,65,mujer,Toledo,"Carpio de tajo, el",find de semana,noche,disco,montaña,bar,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/891.jpg,39.8847251,-4.4554146
Dennys Crowther,29,mujer,Albacete,"Bonillo, el",estresemana,tarde,disco,montaña,disco,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/2020.jpg,38.9106344,-2.4657655
Shantez Kardys,33,mujer,La_rioja,Logroño,estresemana,noche,disco,playa,disco,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/45.jpg,42.4661196,-2.4396676
Brandie Laayouni,62,hombre,Valencia,Tous,find de semana,mañana,disco,montaña,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/192.jpg,39.1397505,-0.5881834
Talitha Mohacho,60,hombre,Guadalajara,Cantalojas,estresemana,tarde,disco,playa,disco,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1278.jpg,41.2346229,-3.2454193
Jamise Maugeri,54,hombre,Asturias,Caravia,find de semana,noche,bar,montaña,bar,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/985.jpg,43.458107,-5.1897296943154245
Muhammed El hamyani,37,hombre,Segovia,Fuente de santa cruz,find de semana,mañana,bar,montaña,disco,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1905.jpg,41.210272,-4.6329161
Kennie Bonay,70,mujer,Avila,San garcía de ingelmos,estresemana,mañana,bar,montaña,bar,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/8.jpg,40.7692877,-5.1151447
Alfredrick Galdaba,59,mujer,Alicante,Planes,estresemana,noche,bar,montaña,disco,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/706.jpg,38.7851609,-0.3435236
Kimblery Pinte,62,mujer,A_coruna,Mazaricos,estresemana,tarde,disco,playa,bar,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1814.jpg,42.9364002,-8.9904506
Rayce N'diaye,41,mujer,Girona,Pontós,estresemana,mañana,disco,montaña,bar,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/47.jpg,42.1858949,2.9172363
Reagan Mihale,27,mujer,Lleida,Os de balaguer,estresemana,noche,disco,playa,disco,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1560.jpg,41.8713099,0.7193399
Glynda Zbircea,50,mujer,Jaen,Carboneros,estresemana,mañana,bar,playa,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/126.jpg,38.2301902,-3.6313917
Rueben Tanja,81,hombre,Islas_baleares,Costitx,find de semana,mañana,bar,montaña,bar,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/151.jpg,39.6575923,2.9496833
Nile Fernandez reguera,18,hombre,Sevilla,Martín de la jara,find de semana,mañana,disco,playa,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1861.jpg,37.1078449,-4.963621
Julietta Margarita,90,mujer,Soria,Yanguas,estresemana,noche,disco,playa,disco,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1596.jpg,42.1009867,-2.338373
Lari Uifelean,68,hombre,Palencia,Barruelo de santullán,estresemana,mañana,bar,montaña,disco,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/229.jpg,42.9087746,-4.2881024
Karia Carabajo,93,mujer,Santa_cruz_de_tenerife,Puntagorda,find de semana,mañana,disco,playa,disco,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1276.jpg,28.7655011,-17.9797433
Inger Child,91,mujer,Caceres,Robledillo de la vera,find de semana,mañana,disco,montaña,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/864.jpg,40.1006017,-5.58866
Chetan Arkiza,45,hombre,Zamora,Algodre,estresemana,mañana,bar,montaña,bar,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/904.jpg,41.5667182,-5.6036991
Rasheida Podean,42,mujer,Barcelona,Sant hipòlit de voltregà,estresemana,mañana,disco,montaña,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/747.jpg,42.0152733,2.2376471
Chadric Homer,39,mujer,Vizcaya,Urduña/orduña,estresemana,mañana,bar,montaña,disco,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1121.jpg,42.994926,-3.009915
Jermika Guas,59,mujer,Vizcaya,Portugalete,estresemana,mañana,bar,playa,bar,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/340.jpg,43.3191292,-3.0199529
Alvina Lacoste,67,mujer,Las_palmas,Santa brígida,estresemana,tarde,bar,montaña,disco,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/266.jpg,-9.7343772,-38.1259256
Lorilee Monteseguro,41,mujer,Murcia,Ulea,find de semana,mañana,disco,playa,disco,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/2025.jpg,38.1377134,-1.3321696
Nikol Beech,96,hombre,Alava,San millán/donemiliaga,find de semana,tarde,disco,montaña,bar,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/244.jpg,42.87987175000001,-2.390978260062809
Jamiee Caravello,61,mujer,Lugo,Ribadeo,estresemana,tarde,bar,montaña,bar,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1284.jpg,43.5361589,-7.0436775
Teila Romartinez,32,hombre,Lleida,"Albagés, l'",estresemana,tarde,disco,montaña,disco,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/613.jpg,41.4490324,0.7407525
Kristia Baillie,32,hombre,Malaga,Comares,find de semana,tarde,disco,montaña,bar,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1694.jpg,36.8494448,-4.2480998
Jules Abujas,50,hombre,Cordoba,Palenciana,find de semana,noche,disco,montaña,disco,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1014.jpg,37.2486227,-4.5825794
Airika Mohsine,60,mujer,Sevilla,Alcalá del río,find de semana,mañana,bar,montaña,bar,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/59.jpg,37.5180353,-5.9800363
